customer_id,order_date,product_name,quantity,unit_price,total_amount
C0290,2023-10-17,Air Purifier,3,129.28,387.84
C0318,2023-10-17,Denim Jeans,1,44.54,44.54
C0493,2023-10-17,Kitchen Scale,1,17.94,17.94
C0509,2023-10-17,Self-Help Guide,1,14.36,14.36
C0127,2023-10-18,Fiction Novel,2,19.72,39.44
C0547,2023-10-18,Storage Bins,1,10.24,10.24
C0148,2023-10-19,Vacuum Cleaner,1,185.96,185.96
C0192,2023-10-19,Air Purifier,1,219.79,219.79
C0249,2023-10-19,USB-C Cable,2,14.24,28.48
C0266,2023-10-19,Car Phone Mount,2,17.84,35.68
C0309,2023-10-19,Smartphone Case,1,12.74,12.74
C0404,2023-10-19,Smartphone Case,1,13.75,13.75
C0458,2023-10-19,Coffee Maker,2,56.5,113.0
C0473,2023-10-19,Cookbook,1,19.16,19.16
C0539,2023-10-19,LED Desk Lamp,2,27.15,54.3
C0081,2023-10-20,Fiction Novel,4,18.08,72.32
C0132,2023-10-20,Smartphone Case,4,22.45,89.8
C0150,2023-10-20,Running Shoes,1,116.91,116.91
C0262,2023-10-20,Fiction Novel,1,10.98,10.98
C0446,2023-10-20,Coffee Maker,1,54.43,54.43
C0455,2023-10-20,Denim Jeans,2,42.01,84.02
C0457,2023-10-20,Vacuum Cleaner,3,106.85,320.55
C0509,2023-10-20,Wireless Headphones,1,58.46,58.46
C0521,2023-10-20,Storage Bins,1,11.38,11.38
C0166,2023-10-21,USB-C Cable,1,17.05,17.05
C0188,2023-10-21,USB-C Cable,1,14.73,14.73
C0229,2023-10-21,Denim Jeans,1,67.15,67.15
C0383,2023-10-21,Storage Bins,2,12.2,24.4
C0415,2023-10-21,Screen Protector,1,7.36,7.36
C0445,2023-10-21,Self-Help Guide,1,12.77,12.77
C0452,2023-10-21,Running Shoes,2,65.42,130.84
C0495,2023-10-21,Self-Help Guide,2,14.15,28.3
C0510,2023-10-21,Car Phone Mount,2,17.54,35.08
C0005,2023-10-22,Bluetooth Speaker,1,121.63,121.63
C0101,2023-10-22,Coffee Maker,1,98.21,98.21
C0139,2023-10-22,Wireless Headphones,4,118.69,474.76
C0198,2023-10-22,USB-C Cable,1,16.19,16.19
C0316,2023-10-22,Self-Help Guide,1,15.18,15.18
C0317,2023-10-22,Air Purifier,1,138.22,138.22
C0329,2023-10-22,Storage Bins,1,10.69,10.69
C0366,2023-10-22,Wireless Charger,1,21.76,21.76
C0410,2023-10-22,Car Phone Mount,2,18.89,37.78
C0414,2023-10-22,Self-Help Guide,2,13.74,27.48
C0497,2023-10-22,USB-C Cable,1,9.26,9.26
C0004,2023-10-23,Denim Jeans,1,138.94,138.94
C0046,2023-10-23,Wireless Headphones,1,237.69,237.69
C0065,2023-10-23,Car Phone Mount,1,30.35,30.35
C0180,2023-10-23,Cookbook,1,33.51,33.51
C0190,2023-10-23,Wireless Charger,2,32.47,64.94
C0202,2023-10-23,USB-C Cable,1,15.51,15.51
C0271,2023-10-23,Bluetooth Speaker,2,33.79,67.58
C0302,2023-10-23,Air Purifier,3,147.88,443.64
C0309,2023-10-23,Fiction Novel,1,11.36,11.36
C0387,2023-10-23,Kitchen Scale,1,16.87,16.87
C0447,2023-10-23,Coffee Maker,2,60.65,121.3
C0079,2023-10-24,Denim Jeans,1,67.39,67.39
C0227,2023-10-24,Wireless Charger,3,33.05,99.15
C0230,2023-10-24,Wireless Headphones,4,107.22,428.88
C0309,2023-10-24,USB-C Cable,1,9.47,9.47
C0314,2023-10-24,Running Shoes,2,61.11,122.22
C0378,2023-10-24,Self-Help Guide,1,13.18,13.18
C0408,2023-10-24,Wireless Charger,4,20.92,83.68
C0431,2023-10-24,Fiction Novel,1,9.96,9.96
C0549,2023-10-24,Vacuum Cleaner,3,99.44,298.32
C0015,2023-10-25,Baseball Cap,1,68.37,68.37
C0191,2023-10-25,LED Desk Lamp,1,45.31,45.31
C0198,2023-10-25,Wireless Headphones,2,114.26,228.52
C0360,2023-10-25,Screen Protector,3,6.99,20.97
C0431,2023-10-25,Business Strategy Book,1,16.22,16.22
C0439,2023-10-25,Business Strategy Book,1,17.61,17.61
C0480,2023-10-25,Denim Jeans,1,43.34,43.34
C0004,2023-10-26,Screen Protector,3,26.48,79.44
C0271,2023-10-26,Business Strategy Book,1,15.96,15.96
C0281,2023-10-26,Coffee Maker,4,60.64,242.56
C0335,2023-10-26,Storage Bins,1,10.53,10.53
C0432,2023-10-26,Bluetooth Speaker,3,33.58,100.74
C0445,2023-10-26,Sunglasses,1,34.4,34.4
C0454,2023-10-26,Car Phone Mount,1,16.61,16.61
C0022,2023-10-27,Vacuum Cleaner,1,407.61,407.61
C0086,2023-10-27,Vacuum Cleaner,4,175.79,703.16
C0154,2023-10-27,Casual T-Shirt,1,24.55,24.55
C0176,2023-10-27,Baseball Cap,2,28.04,56.08
C0417,2023-10-27,Casual T-Shirt,2,13.05,26.1
C0478,2023-10-27,USB-C Cable,1,9.93,9.93
C0518,2023-10-27,Screen Protector,2,7.07,14.14
C0546,2023-10-27,Running Shoes,4,68.51,274.04
C0547,2023-10-27,Running Shoes,2,62.52,125.04
C0083,2023-10-28,Denim Jeans,1,67.66,67.66
C0093,2023-10-28,Storage Bins,1,19.23,19.23
C0094,2023-10-28,Car Phone Mount,2,32.7,65.4
C0156,2023-10-28,LED Desk Lamp,1,45.62,45.62
C0206,2023-10-28,Kitchen Scale,4,28.52,114.08
C0240,2023-10-28,Storage Bins,3,19.23,57.69
C0280,2023-10-28,Air Purifier,1,144.11,144.11
C0382,2023-10-28,Vacuum Cleaner,2,96.22,192.44
C0415,2023-10-28,Running Shoes,1,58.03,58.03
C0495,2023-10-28,Casual T-Shirt,1,13.25,13.25
C0027,2023-10-29,Business Strategy Book,1,60.94,60.94
C0058,2023-10-29,Casual T-Shirt,4,21.63,86.52
C0183,2023-10-29,Denim Jeans,1,71.17,71.17
C0198,2023-10-29,Air Purifier,2,259.37,518.74
C0228,2023-10-29,Sunglasses,1,54.0,54.0
C0241,2023-10-29,Wireless Headphones,2,115.55,231.1
C0245,2023-10-29,Coffee Maker,2,103.89,207.78
C0306,2023-10-29,Screen Protector,3,6.33,18.99
C0398,2023-10-29,Wireless Headphones,2,59.99,119.98
C0405,2023-10-29,LED Desk Lamp,1,27.1,27.1
C0451,2023-10-29,Smartphone Case,2,15.12,30.24
C0463,2023-10-29,Car Phone Mount,2,16.4,32.8
C0471,2023-10-29,Sunglasses,2,35.58,71.16
C0491,2023-10-29,Storage Bins,2,11.81,23.62
C0112,2023-10-30,Business Strategy Book,1,29.9,29.9
C0137,2023-10-30,Cookbook,1,37.15,37.15
C0232,2023-10-30,Vacuum Cleaner,1,182.92,182.92
C0236,2023-10-30,Running Shoes,2,111.3,222.6
C0257,2023-10-30,Fiction Novel,1,10.57,10.57
C0265,2023-10-30,Car Phone Mount,2,16.16,32.32
C0278,2023-10-30,Baseball Cap,2,16.13,32.26
C0354,2023-10-30,Car Phone Mount,4,16.45,65.8
C0402,2023-10-30,Power Bank,1,22.72,22.72
C0411,2023-10-30,Sunglasses,3,34.77,104.31
C0489,2023-10-30,Wireless Charger,1,20.95,20.95
C0035,2023-10-31,Wireless Headphones,1,210.88,210.88
C0059,2023-10-31,Smartphone Case,1,25.74,25.74
C0071,2023-10-31,Car Phone Mount,1,30.19,30.19
C0148,2023-10-31,Vacuum Cleaner,1,189.15,189.15
C0158,2023-10-31,Casual T-Shirt,1,22.3,22.3
C0306,2023-10-31,Car Phone Mount,1,18.84,18.84
C0340,2023-10-31,USB-C Cable,2,8.38,16.76
C0351,2023-10-31,Baseball Cap,1,17.9,17.9
C0511,2023-10-31,Car Phone Mount,1,15.84,15.84
C0117,2023-11-01,Kitchen Scale,2,41.98,83.96
C0226,2023-11-01,Wireless Headphones,1,160.94,160.94
C0294,2023-11-01,Casual T-Shirt,1,18.29,18.29
C0454,2023-11-01,Fiction Novel,1,16.08,16.08
C0468,2023-11-01,Coffee Maker,1,77.1,77.1
C0482,2023-11-01,Kitchen Scale,4,23.56,94.24
C0546,2023-11-01,Screen Protector,1,8.84,8.84
C0012,2023-11-02,Power Bank,2,120.48,240.96
C0077,2023-11-02,Power Bank,4,60.85,243.4
C0167,2023-11-02,Power Bank,1,57.52,57.52
C0216,2023-11-02,Fiction Novel,3,25.44,76.32
C0236,2023-11-02,Air Purifier,3,344.61,1033.83
C0259,2023-11-02,Fiction Novel,1,14.6,14.6
C0285,2023-11-02,Business Strategy Book,1,23.59,23.59
C0394,2023-11-02,Business Strategy Book,3,26.05,78.15
C0409,2023-11-02,Coffee Maker,1,73.8,73.8
C0496,2023-11-02,Denim Jeans,2,53.95,107.9
C0001,2023-11-03,Wireless Charger,3,94.65,283.95
C0153,2023-11-03,Sunglasses,4,89.19,356.76
C0180,2023-11-03,Storage Bins,1,28.46,28.46
C0185,2023-11-03,LED Desk Lamp,1,64.1,64.1
C0190,2023-11-03,Wireless Headphones,2,159.01,318.02
C0302,2023-11-03,Wireless Charger,1,32.06,32.06
C0305,2023-11-03,Sunglasses,4,49.86,199.44
C0310,2023-11-03,Denim Jeans,2,53.32,106.64
C0361,2023-11-03,Car Phone Mount,2,25.55,51.1
C0491,2023-11-03,Bluetooth Speaker,1,40.79,40.79
C0042,2023-11-04,Screen Protector,2,35.67,71.34
C0134,2023-11-04,LED Desk Lamp,1,68.17,68.17
C0142,2023-11-04,Sunglasses,3,80.93,242.79
C0196,2023-11-04,USB-C Cable,1,21.52,21.52
C0219,2023-11-04,Car Phone Mount,1,39.39,39.39
C0224,2023-11-04,Denim Jeans,2,101.65,203.3
C0245,2023-11-04,Sunglasses,2,78.98,157.96
C0377,2023-11-04,Baseball Cap,1,22.77,22.77
C0387,2023-11-04,Business Strategy Book,1,25.49,25.49
C0390,2023-11-04,Kitchen Scale,1,26.59,26.59
C0474,2023-11-04,Kitchen Scale,2,26.32,52.64
C0492,2023-11-04,Sunglasses,2,47.19,94.38
C0540,2023-11-04,LED Desk Lamp,2,39.04,78.08
C0090,2023-11-05,Sunglasses,4,89.57,358.28
C0149,2023-11-05,Power Bank,1,62.9,62.9
C0264,2023-11-05,Wireless Headphones,1,80.9,80.9
C0296,2023-11-05,Running Shoes,1,87.37,87.37
C0393,2023-11-05,Wireless Charger,2,31.23,62.46
C0417,2023-11-05,Bluetooth Speaker,1,47.09,47.09
C0527,2023-11-05,Wireless Headphones,2,88.16,176.32
C0115,2023-11-06,Business Strategy Book,2,44.12,88.24
C0164,2023-11-06,Casual T-Shirt,1,34.66,34.66
C0222,2023-11-06,Casual T-Shirt,2,33.67,67.34
C0287,2023-11-06,Wireless Charger,1,31.95,31.95
C0482,2023-11-06,Denim Jeans,1,56.64,56.64
C0502,2023-11-06,Running Shoes,2,95.42,190.84
C0508,2023-11-06,Car Phone Mount,1,23.69,23.69
C0009,2023-11-07,Smartphone Case,1,65.37,65.37
C0025,2023-11-07,Sunglasses,2,174.51,349.02
C0075,2023-11-07,Vacuum Cleaner,3,258.73,776.19
C0151,2023-11-07,USB-C Cable,1,21.33,21.33
C0187,2023-11-07,Wireless Charger,1,45.48,45.48
C0212,2023-11-07,Coffee Maker,1,144.31,144.31
C0238,2023-11-07,Car Phone Mount,1,40.15,40.15
C0251,2023-11-07,Wireless Headphones,2,82.32,164.64
C0424,2023-11-07,Smartphone Case,1,18.25,18.25
C0440,2023-11-07,Storage Bins,1,14.16,14.16
C0168,2023-11-08,LED Desk Lamp,1,70.09,70.09
C0172,2023-11-08,Baseball Cap,3,45.98,137.94
C0197,2023-11-08,Vacuum Cleaner,1,256.0,256.0
C0514,2023-11-08,Denim Jeans,2,63.29,126.58
C0524,2023-11-08,USB-C Cable,1,13.21,13.21
C0185,2023-11-09,Smartphone Case,1,32.01,32.01
C0196,2023-11-09,Vacuum Cleaner,2,236.25,472.5
C0360,2023-11-09,Wireless Headphones,1,80.38,80.38
C0550,2023-11-09,Wireless Headphones,1,93.61,93.61
C0092,2023-11-10,USB-C Cable,1,21.51,21.51
C0117,2023-11-10,Self-Help Guide,3,32.87,98.61
C0185,2023-11-10,LED Desk Lamp,2,70.97,141.94
C0302,2023-11-10,Running Shoes,2,80.65,161.3
C0068,2023-11-11,Wireless Charger,2,54.56,109.12
C0225,2023-11-11,Casual T-Shirt,1,30.89,30.89
C0313,2023-11-11,Kitchen Scale,1,28.01,28.01
C0415,2023-11-11,Storage Bins,1,14.91,14.91
C0462,2023-11-11,Baseball Cap,1,25.5,25.5
C0216,2023-11-12,Self-Help Guide,1,30.75,30.75
C0242,2023-11-12,Casual T-Shirt,1,35.9,35.9
C0460,2023-11-12,Sunglasses,1,47.87,47.87
C0519,2023-11-12,Self-Help Guide,1,19.11,19.11
C0121,2023-11-13,Kitchen Scale,1,44.87,44.87
C0238,2023-11-13,Smartphone Case,1,36.26,36.26
C0273,2023-11-13,LED Desk Lamp,3,36.78,110.34
C0329,2023-11-13,Storage Bins,2,16.13,32.26
C0383,2023-11-13,Screen Protector,2,10.06,20.12
C0407,2023-11-13,Kitchen Scale,1,26.89,26.89
C0516,2023-11-13,USB-C Cable,1,12.07,12.07
C0028,2023-11-14,Smartphone Case,4,63.78,255.12
C0108,2023-11-14,Power Bank,2,60.1,120.2
C0122,2023-11-14,Smartphone Case,1,32.28,32.28
C0153,2023-11-14,Business Strategy Book,1,40.58,40.58
C0169,2023-11-14,Air Purifier,2,320.66,641.32
C0185,2023-11-14,Running Shoes,1,161.65,161.65
C0199,2023-11-14,Air Purifier,2,347.18,694.36
C0206,2023-11-14,Air Purifier,1,331.51,331.51
C0217,2023-11-14,Sunglasses,1,77.6,77.6
C0318,2023-11-14,Car Phone Mount,2,24.04,48.08
C0400,2023-11-14,Business Strategy Book,4,23.15,92.6
C0447,2023-11-14,Casual T-Shirt,1,18.38,18.38
C0464,2023-11-14,Coffee Maker,2,75.93,151.86
C0550,2023-11-14,USB-C Cable,1,13.32,13.32
C0075,2023-11-15,Kitchen Scale,1,42.71,42.71
C0126,2023-11-15,LED Desk Lamp,1,61.25,61.25
C0153,2023-11-15,Power Bank,1,54.85,54.85
C0235,2023-11-15,Smartphone Case,3,36.2,108.6
C0344,2023-11-15,Smartphone Case,2,20.61,41.22
C0020,2023-11-16,Denim Jeans,1,192.6,192.6
C0060,2023-11-16,Business Strategy Book,2,44.37,88.74
C0150,2023-11-16,Wireless Headphones,2,166.23,332.46
C0158,2023-11-16,Self-Help Guide,1,36.06,36.06
C0166,2023-11-16,Vacuum Cleaner,1,274.09,274.09
C0243,2023-11-16,Smartphone Case,2,32.41,64.82
C0253,2023-11-16,Coffee Maker,1,83.63,83.63
C0257,2023-11-16,Running Shoes,1,91.63,91.63
C0385,2023-11-16,Cookbook,1,31.93,31.93
C0073,2023-11-17,Vacuum Cleaner,2,255.13,510.26
C0101,2023-11-17,Screen Protector,1,18.01,18.01
C0320,2023-11-17,Wireless Headphones,1,84.05,84.05
C0009,2023-11-18,Wireless Headphones,1,306.98,306.98
C0032,2023-11-18,Fiction Novel,1,49.66,49.66
C0084,2023-11-18,Cookbook,1,49.29,49.29
C0266,2023-11-18,Smartphone Case,3,19.27,57.81
C0364,2023-11-18,Power Bank,1,31.73,31.73
C0483,2023-11-18,Running Shoes,4,90.24,360.96
C0281,2023-11-19,Bluetooth Speaker,1,44.86,44.86
C0298,2023-11-19,Fiction Novel,1,13.47,13.47
C0425,2023-11-19,Storage Bins,4,15.83,63.32
C0104,2023-11-20,Vacuum Cleaner,2,227.42,454.84
C0158,2023-11-20,Wireless Headphones,1,160.4,160.4
C0345,2023-11-20,Business Strategy Book,1,24.28,24.28
C0380,2023-11-20,Baseball Cap,1,25.16,25.16
C0436,2023-11-20,Baseball Cap,2,24.93,49.86
C0464,2023-11-20,Running Shoes,1,96.1,96.1
C0470,2023-11-20,Coffee Maker,2,79.24,158.48
C0502,2023-11-20,Denim Jeans,1,61.16,61.16
C0503,2023-11-20,Running Shoes,1,83.66,83.66
C0009,2023-11-21,USB-C Cable,2,48.53,97.06
C0013,2023-11-21,Self-Help Guide,2,63.07,126.14
C0121,2023-11-21,Denim Jeans,1,105.1,105.1
C0157,2023-11-21,Self-Help Guide,2,33.02,66.04
C0283,2023-11-21,Sunglasses,1,51.14,51.14
C0377,2023-11-21,Wireless Charger,1,29.06,29.06
C0443,2023-11-21,LED Desk Lamp,2,37.7,75.4
C0502,2023-11-21,Self-Help Guide,4,19.81,79.24
C0523,2023-11-21,Storage Bins,1,16.6,16.6
C0046,2023-11-22,Self-Help Guide,2,68.34,136.68
C0074,2023-11-22,Fiction Novel,1,22.97,22.97
C0106,2023-11-22,Storage Bins,1,28.03,28.03
C0164,2023-11-22,Air Purifier,1,349.06,349.06
C0490,2023-11-22,Smartphone Case,1,20.69,20.69
C0158,2023-11-23,Power Bank,1,57.52,57.52
C0251,2023-11-23,Fiction Novel,2,14.4,28.8
C0264,2023-11-23,Baseball Cap,3,26.68,80.04
C0312,2023-11-23,Business Strategy Book,1,26.34,26.34
C0391,2023-11-23,Business Strategy Book,1,23.99,23.99
C0520,2023-11-23,Storage Bins,2,15.86,31.72
C0067,2023-11-24,Bluetooth Speaker,2,84.15,168.3
C0075,2023-11-24,Wireless Headphones,3,144.82,434.46
C0188,2023-11-24,Screen Protector,2,15.5,31.0
C0261,2023-11-24,Baseball Cap,4,24.15,96.6
C0332,2023-11-24,Self-Help Guide,1,19.23,19.23
C0424,2023-11-24,Baseball Cap,1,25.09,25.09
C0507,2023-11-24,Cookbook,1,28.13,28.13
C0295,2023-11-25,LED Desk Lamp,1,38.82,38.82
C0369,2023-11-25,Bluetooth Speaker,2,41.44,82.88
C0441,2023-11-25,USB-C Cable,2,11.54,23.08
C0457,2023-11-25,Casual T-Shirt,1,20.8,20.8
C0016,2023-11-26,Self-Help Guide,1,69.56,69.56
C0024,2023-11-26,Air Purifier,1,689.11,689.11
C0121,2023-11-26,Screen Protector,1,17.8,17.8
C0127,2023-11-26,Smartphone Case,3,33.03,99.09
C0154,2023-11-26,Power Bank,1,58.38,58.38
C0284,2023-11-26,Sunglasses,1,47.85,47.85
C0342,2023-11-26,Air Purifier,1,191.5,191.5
C0422,2023-11-26,Baseball Cap,1,22.98,22.98
C0425,2023-11-26,Wireless Headphones,1,86.49,86.49
C0531,2023-11-26,Sunglasses,2,49.58,99.16
C0126,2023-11-27,Wireless Charger,2,51.45,102.9
C0184,2023-11-27,Running Shoes,1,146.58,146.58
C0306,2023-11-27,Screen Protector,1,10.03,10.03
C0309,2023-11-27,Coffee Maker,1,70.7,70.7
C0320,2023-11-27,Self-Help Guide,3,21.26,63.78
C0333,2023-11-27,Bluetooth Speaker,1,41.66,41.66
C0518,2023-11-27,Power Bank,2,33.82,67.64
C0239,2023-11-28,Storage Bins,2,27.97,55.94
C0321,2023-11-28,LED Desk Lamp,2,39.86,79.72
C0365,2023-11-28,Wireless Charger,1,26.73,26.73
C0547,2023-11-28,Business Strategy Book,1,26.67,26.67
C0053,2023-11-29,LED Desk Lamp,1,67.81,67.81
C0093,2023-11-29,Kitchen Scale,2,43.0,86.0
C0167,2023-11-29,USB-C Cable,1,23.67,23.67
C0185,2023-11-29,Screen Protector,3,15.66,46.98
C0288,2023-11-29,Business Strategy Book,4,23.03,92.12
C0349,2023-11-29,Smartphone Case,2,20.52,41.04
C0352,2023-11-29,Baseball Cap,1,22.56,22.56
C0399,2023-11-29,Car Phone Mount,2,22.36,44.72
C0432,2023-11-29,Vacuum Cleaner,1,132.48,132.48
C0512,2023-11-29,Business Strategy Book,1,25.81,25.81
C0539,2023-11-29,LED Desk Lamp,2,36.94,73.88
C0005,2023-11-30,Coffee Maker,3,268.39,805.17
C0014,2023-11-30,Car Phone Mount,1,86.28,86.28
C0060,2023-11-30,Cookbook,1,54.94,54.94
C0094,2023-11-30,Wireless Headphones,2,138.66,277.32
C0107,2023-11-30,Screen Protector,1,17.68,17.68
C0155,2023-11-30,Bluetooth Speaker,2,70.28,140.56
C0173,2023-11-30,Air Purifier,4,305.66,1222.64
C0179,2023-11-30,Wireless Headphones,1,158.7,158.7
C0205,2023-11-30,Coffee Maker,2,121.79,243.58
C0288,2023-11-30,Wireless Headphones,1,87.18,87.18
C0370,2023-11-30,Kitchen Scale,2,23.13,46.26
C0378,2023-11-30,Denim Jeans,1,56.99,56.99
C0524,2023-11-30,Coffee Maker,1,81.17,81.17
C0534,2023-11-30,Smartphone Case,1,19.74,19.74
C0015,2023-12-01,Air Purifier,2,640.19,1280.38
C0056,2023-12-01,Wireless Charger,1,51.66,51.66
C0092,2023-12-01,Air Purifier,2,355.64,711.28
C0182,2023-12-01,Self-Help Guide,1,31.15,31.15
C0334,2023-12-01,Car Phone Mount,1,22.7,22.7
C0354,2023-12-01,Wireless Charger,1,31.3,31.3
C0354,2023-12-01,Kitchen Scale,1,27.35,27.35
C0392,2023-12-01,Coffee Maker,1,84.49,84.49
C0481,2023-12-01,Sunglasses,1,51.61,51.61
C0494,2023-12-01,Fiction Novel,3,15.51,46.53
C0012,2023-12-02,Fiction Novel,1,54.3,54.3
C0056,2023-12-02,Self-Help Guide,1,31.4,31.4
C0069,2023-12-02,Sunglasses,1,90.04,90.04
C0083,2023-12-02,Wireless Charger,3,51.03,153.09
C0092,2023-12-02,Car Phone Mount,1,38.97,38.97
C0107,2023-12-02,Casual T-Shirt,1,32.24,32.24
C0134,2023-12-02,Baseball Cap,1,43.69,43.69
C0222,2023-12-02,Denim Jeans,1,96.6,96.6
C0255,2023-12-02,Fiction Novel,1,14.63,14.63
C0266,2023-12-02,LED Desk Lamp,1,37.29,37.29
C0267,2023-12-02,Kitchen Scale,1,23.94,23.94
C0316,2023-12-02,Running Shoes,2,87.7,175.4
C0418,2023-12-02,Vacuum Cleaner,2,149.81,299.62
C0006,2023-12-03,Storage Bins,1,51.71,51.71
C0033,2023-12-03,Wireless Charger,3,98.33,294.99
C0153,2023-12-03,Cookbook,1,49.23,49.23
C0182,2023-12-03,Fiction Novel,4,24.06,96.24
C0266,2023-12-03,Power Bank,1,34.48,34.48
C0334,2023-12-03,LED Desk Lamp,1,35.9,35.9
C0355,2023-12-03,Bluetooth Speaker,2,42.65,85.3
C0494,2023-12-03,Self-Help Guide,3,19.03,57.09
C0123,2023-12-04,Smartphone Case,2,31.5,63.0
C0201,2023-12-04,Wireless Charger,3,48.36,145.08
C0265,2023-12-04,Coffee Maker,2,71.24,142.48
C0287,2023-12-04,Denim Jeans,1,56.86,56.86
C0481,2023-12-04,Casual T-Shirt,1,21.21,21.21
C0520,2023-12-04,USB-C Cable,1,12.6,12.6
C0547,2023-12-04,Vacuum Cleaner,2,141.48,282.96
C0023,2023-12-05,Smartphone Case,1,72.04,72.04
C0138,2023-12-05,Screen Protector,2,15.34,30.68
C0193,2023-12-05,USB-C Cable,1,21.51,21.51
C0272,2023-12-05,Storage Bins,1,16.81,16.81
C0468,2023-12-05,Cookbook,2,28.65,57.3
C0017,2023-12-06,Denim Jeans,1,207.26,207.26
C0050,2023-12-06,Car Phone Mount,3,94.16,282.48
C0138,2023-12-06,Coffee Maker,4,143.97,575.88
C0157,2023-12-06,Sunglasses,1,86.7,86.7
C0212,2023-12-06,Business Strategy Book,1,45.68,45.68
C0223,2023-12-06,Self-Help Guide,1,35.28,35.28
C0252,2023-12-06,Wireless Charger,2,27.15,54.3
C0310,2023-12-06,Power Bank,2,33.13,66.26
C0378,2023-12-06,Casual T-Shirt,2,18.57,37.14
C0399,2023-12-06,Fiction Novel,1,15.94,15.94
C0523,2023-12-06,Running Shoes,2,92.56,185.12
C0535,2023-12-06,Screen Protector,2,10.42,20.84
C0068,2023-12-07,Power Bank,3,58.22,174.66
C0105,2023-12-07,Baseball Cap,4,45.8,183.2
C0192,2023-12-07,Screen Protector,2,16.63,33.26
C0311,2023-12-07,Car Phone Mount,2,22.12,44.24
C0337,2023-12-07,Wireless Charger,1,27.74,27.74
C0526,2023-12-07,Denim Jeans,1,54.86,54.86
C0118,2023-12-08,Power Bank,1,63.49,63.49
C0135,2023-12-08,Fiction Novel,2,27.44,54.88
C0291,2023-12-08,Running Shoes,1,96.15,96.15
C0347,2023-12-08,USB-C Cable,1,12.45,12.45
C0416,2023-12-08,Power Bank,1,34.58,34.58
C0425,2023-12-08,Storage Bins,3,16.43,49.29
C0430,2023-12-08,Baseball Cap,1,26.92,26.92
C0454,2023-12-08,Storage Bins,1,16.79,16.79
C0472,2023-12-08,Fiction Novel,2,14.78,29.56
C0489,2023-12-08,Denim Jeans,1,54.09,54.09
C0079,2023-12-09,USB-C Cable,2,22.23,44.46
C0084,2023-12-09,Smartphone Case,1,31.09,31.09
C0086,2023-12-09,Air Purifier,3,330.17,990.51
C0103,2023-12-09,Storage Bins,3,27.08,81.24
C0134,2023-12-09,Sunglasses,1,76.58,76.58
C0167,2023-12-09,Baseball Cap,3,38.85,116.55
C0278,2023-12-09,Bluetooth Speaker,1,43.0,43.0
C0435,2023-12-09,Baseball Cap,2,25.46,50.92
C0210,2023-12-10,Vacuum Cleaner,2,232.43,464.86
C0219,2023-12-10,Casual T-Shirt,1,36.25,36.25
C0235,2023-12-10,Car Phone Mount,2,40.09,80.18
C0347,2023-12-10,Business Strategy Book,1,25.22,25.22
C0434,2023-12-10,Denim Jeans,1,60.17,60.17
C0033,2023-12-11,Smartphone Case,3,64.13,192.39
C0038,2023-12-11,Wireless Charger,2,108.67,217.34
C0210,2023-12-11,Storage Bins,1,25.53,25.53
C0276,2023-12-11,Baseball Cap,2,26.87,53.74
C0310,2023-12-11,Cookbook,1,32.3,32.3
C0395,2023-12-11,Sunglasses,1,51.44,51.44
C0454,2023-12-11,Car Phone Mount,3,26.41,79.23
C0472,2023-12-11,Smartphone Case,1,17.66,17.66
C0010,2023-12-12,Fiction Novel,2,53.65,107.3
C0026,2023-12-12,Car Phone Mount,4,87.94,351.76
C0029,2023-12-12,Storage Bins,2,53.37,106.74
C0129,2023-12-12,Screen Protector,2,17.56,35.12
C0258,2023-12-12,Baseball Cap,4,24.57,98.28
C0285,2023-12-12,Wireless Headphones,1,91.44,91.44
C0377,2023-12-12,Casual T-Shirt,1,20.73,20.73
C0393,2023-12-12,Self-Help Guide,2,18.12,36.24
C0445,2023-12-12,Sunglasses,2,48.69,97.38
C0493,2023-12-12,Air Purifier,1,203.9,203.9
C0496,2023-12-12,Coffee Maker,2,75.81,151.62
C0498,2023-12-12,Screen Protector,1,10.7,10.7
C0512,2023-12-12,Wireless Charger,1,29.34,29.34
C0549,2023-12-12,LED Desk Lamp,3,42.66,127.98
C0064,2023-12-13,Screen Protector,1,15.86,15.86
C0092,2023-12-13,USB-C Cable,1,21.99,21.99
C0122,2023-12-13,Coffee Maker,1,144.67,144.67
C0143,2023-12-13,Screen Protector,1,17.23,17.23
C0178,2023-12-13,Sunglasses,2,90.62,181.24
C0481,2023-12-13,Self-Help Guide,2,17.99,35.98
C0138,2023-12-14,Air Purifier,4,332.74,1330.96
C0141,2023-12-14,Kitchen Scale,1,39.81,39.81
C0149,2023-12-14,Bluetooth Speaker,1,79.23,79.23
C0150,2023-12-14,Wireless Headphones,1,141.5,141.5
C0158,2023-12-14,Self-Help Guide,1,34.6,34.6
C0356,2023-12-14,Fiction Novel,1,15.54,15.54
C0360,2023-12-14,Self-Help Guide,1,19.97,19.97
C0361,2023-12-14,Running Shoes,3,83.8,251.4
C0452,2023-12-14,Bluetooth Speaker,4,40.74,162.96
C0058,2023-12-15,Fiction Novel,3,24.66,73.98
C0089,2023-12-15,LED Desk Lamp,1,66.39,66.39
C0249,2023-12-15,Self-Help Guide,2,31.4,62.8
C0403,2023-12-15,Running Shoes,1,93.76,93.76
C0436,2023-12-15,Business Strategy Book,1,26.08,26.08
C0491,2023-12-15,Running Shoes,3,89.45,268.35
